amount_tsh,basin,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group,age
0.0,Wami / Ruvu,1,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,38.0
0.0,Rufiji,1,True,VWC,True,motorpump,user-group,never pay,good,enough,surface,communal standpipe,non functional,48.0
0.0,Rufiji,1,True,VWC,True,handpump,user-group,other,good,enough,groundwater,hand pump,functional,10.0
50.0,Rufiji,1,True,Trust,True,motorpump,commercial,never pay,good,enough,groundwater,communal standpipe,non functional,13.0
0.0,Lake Victoria,300,True,WUG,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,18.0
0.0,Lake Tanganyika,230,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,34.0
500.0,Rufiji,106,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
2400.0,Rufiji,0,True,VWC,False,handpump,user-group,annually,good,enough,groundwater,hand pump,non functional,20.0
20.0,Pangani,80,True,VWC,False,submersible,user-group,per bucket,good,insufficient,surface,communal standpipe,non functional,13.0
50.0,Ruvuma / Southern Coast,900,True,VWC,True,submersible,user-group,per bucket,salty,enough,groundwater,communal standpipe,functional,13.0
200.0,Ruvuma / Southern Coast,1,True,VWC,False,handpump,user-group,monthly,good,insufficient,groundwater,hand pump,functional,16.0
0.0,Pangani,100,True,VWC,False,other,user-group,never pay,salty,insufficient,groundwater,hand pump,non functional,18.0
50.0,Wami / Ruvu,20,True,Company,True,submersible,commercial,per bucket,good,enough,surface,communal standpipe,non functional,11.0
50.0,Internal,185,True,WUG,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,13.0
0.0,Rufiji,1,True,VWC,True,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,16.0
0.0,Rufiji,1,True,VWC,True,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,25.0
0.0,Rufiji,1,True,VWC,True,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,15.0
0.0,Lake Tanganyika,1,False,VWC,False,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,46.0
0.0,Wami / Ruvu,150,True,VWC,False,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,non functional,18.0
50.0,Wami / Ruvu,4520,True,Parastatal,False,submersible,parastatal,per bucket,good,enough,surface,communal standpipe,functional,30.0
0.0,Ruvuma / Southern Coast,0,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,non functional,42.0
0.0,Pangani,300,True,VWC,True,submersible,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,8.0
20.0,Wami / Ruvu,40,True,WUA,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,17.0
30.0,Wami / Ruvu,150,True,VWC,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,non functional,22.0
50.0,Lake Victoria,250,True,VWC,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,non functional,42.0
200.0,Lake Tanganyika,200,True,Water authority,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,24.0
0.0,Wami / Ruvu,400,True,VWC,True,handpump,user-group,never pay,good,dry,groundwater,hand pump,non functional,24.0
25.0,Pangani,500,True,Water Board,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
25.0,Internal,800,False,VWC,False,submersible,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,9.0
0.0,Ruvuma / Southern Coast,453,False,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,9.0
0.0,Pangani,1,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
250.0,Lake Tanganyika,360,True,Water authority,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,16.0
0.0,Pangani,150,True,VWC,True,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,non functional,18.0
300.0,Pangani,15,True,WUA,False,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,functional,13.0
0.0,Pangani,300,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,19.0
3000.0,Lake Tanganyika,630,True,Water authority,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,42.0
0.0,Ruvuma / Southern Coast,1,True,VWC,True,motorpump,user-group,unknown,salty,enough,groundwater,communal standpipe,non functional,39.0
0.0,Lake Rukwa,200,False,Water authority,True,other,commercial,never pay,good,insufficient,groundwater,other,non functional,24.0
200.0,Pangani,1,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,18.0
0.0,Lake Nyasa,0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,35.0
5.0,Pangani,35,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,14.0
2000.0,Lake Nyasa,0,False,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,15.0
5000.0,Rufiji,150,True,WUA,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,27.0
500.0,Ruvuma / Southern Coast,200,True,VWC,True,gravity,user-group,monthly,good,seasonal,surface,communal standpipe,functional,37.0
3000.0,Rufiji,1,True,VWC,True,gravity,user-group,annually,good,dry,groundwater,communal standpipe,non functional,28.0
0.0,Internal,150,True,VWC,True,gravity,user-group,never pay,fluoride,enough,groundwater,other,functional,20.0
50.0,Wami / Ruvu,20,True,Company,True,submersible,commercial,per bucket,good,enough,surface,communal standpipe,functional,10.0
30.0,Internal,214,True,VWC,True,handpump,user-group,per bucket,good,enough,groundwater,hand pump,functional,26.0
0.0,Internal,190,True,VWC,True,handpump,user-group,never pay,salty,enough,groundwater,hand pump,functional,11.0
0.0,Lake Victoria,250,True,VWC,True,other,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,38.0
1000.0,Rufiji,300,True,Water Board,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,25.0
0.0,Lake Victoria,350,True,VWC,True,other,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,38.0
0.0,Pangani,374,True,VWC,True,submersible,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,31.0
20.0,Ruvuma / Southern Coast,80,True,VWC,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,8.0
0.0,Pangani,421,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,14.0
50.0,Ruvuma / Southern Coast,400,True,VWC,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,13.0
2400.0,Rufiji,1,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,19.0
0.0,Internal,300,True,VWC,True,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,functional,17.0
0.0,Pangani,1,True,WUA,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,37.0
50.0,Ruvuma / Southern Coast,56,True,VWC,True,handpump,user-group,per bucket,salty,seasonal,groundwater,hand pump,non functional,42.0
0.0,Pangani,1,True,VWC,True,submersible,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,14.0
0.0,Lake Tanganyika,150,True,Water authority,True,other,commercial,never pay,good,enough,groundwater,hand pump,non functional,38.0
0.0,Lake Tanganyika,50,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,non functional,35.0
500.0,Lake Nyasa,90,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,19.0
0.0,Lake Tanganyika,56,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,39.0
0.0,Lake Tanganyika,250,True,VWC,True,other,user-group,unknown,good,enough,groundwater,other,non functional,13.0
0.0,Lake Tanganyika,120,True,VWC,False,other,user-group,unknown,good,enough,groundwater,other,non functional,20.0
500.0,Ruvuma / Southern Coast,50,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,14.0
0.0,Pangani,90,True,VWC,False,gravity,user-group,never pay,good,seasonal,groundwater,communal standpipe,functional,21.0
5.0,Pangani,50,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
0.0,Wami / Ruvu,270,True,VWC,True,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,non functional,16.0
0.0,Lake Rukwa,200,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,29.0
500.0,Rufiji,148,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
1000.0,Ruvuma / Southern Coast,500,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,34.0
0.0,Wami / Ruvu,450,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,38.0
1000.0,Wami / Ruvu,150,True,VWC,True,other,user-group,on failure,salty,seasonal,groundwater,other,non functional,20.0
200.0,Lake Nyasa,200,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,12.0
0.0,Pangani,300,True,VWC,True,other,user-group,never pay,good,insufficient,surface,other,non functional,8.0
12000.0,Lake Nyasa,0,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,18.0
0.0,Pangani,300,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,non functional,42.0
0.0,Pangani,129,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,47.0
0.0,Lake Tanganyika,480,True,VWC,False,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,non functional,10.0
0.0,Pangani,210,True,WUA,False,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,functional,8.0
0.0,Lake Nyasa,156,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,28.0
0.0,Pangani,120,True,Water authority,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,8.0
5.0,Pangani,50,True,Water Board,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,13.0
0.0,Internal,95,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,functional,9.0
0.0,Lake Tanganyika,220,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,improved spring,non functional,11.0
0.0,Rufiji,100,True,VWC,True,other,user-group,never pay,good,enough,groundwater,other,non functional,16.0
0.0,Rufiji,450,True,VWC,False,motorpump,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,47.0
50.0,Ruvuma / Southern Coast,200,True,VWC,True,motorpump,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Lake Victoria,250,False,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,42.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,17.0
0.0,Lake Nyasa,45,True,VWC,False,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,20.0
0.0,Pangani,200,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,22.0
6.0,Pangani,50,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Rufiji,300,True,Company,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,49.0
0.0,Internal,480,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,16.0
50.0,Pangani,50,False,Private operator,False,gravity,commercial,per bucket,salty,seasonal,groundwater,communal standpipe,functional,13.0
500.0,Rufiji,30,True,WUA,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,42.0
0.0,Lake Victoria,500,True,WUG,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,12.0
0.0,Wami / Ruvu,1,True,VWC,True,submersible,user-group,never pay,salty,insufficient,groundwater,communal standpipe,non functional,51.0
4000.0,Pangani,120,True,VWC,False,gravity,user-group,monthly,salty,insufficient,groundwater,communal standpipe,non functional,49.0
200.0,Pangani,160,True,Water authority,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Internal,621,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,functional,13.0
2400.0,Rufiji,1,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,35.0
0.0,Lake Nyasa,650,True,VWC,False,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,20.0
500.0,Rufiji,100,True,WUA,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,45.0
300.0,Ruvuma / Southern Coast,1,True,VWC,False,handpump,user-group,monthly,good,enough,groundwater,hand pump,non functional,11.0
0.0,Lake Tanganyika,150,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,39.0
20.0,Internal,2000,True,VWC,False,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,18.0
500.0,Lake Tanganyika,123,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,38.0
30.0,Wami / Ruvu,30,True,WUA,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,17.0
2000.0,Ruvuma / Southern Coast,60,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,22.0
50.0,Lake Victoria,500,True,VWC,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,13.0
200.0,Rufiji,350,True,WUA,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,42.0
0.0,Internal,90,True,VWC,True,gravity,user-group,on failure,good,insufficient,surface,communal standpipe,functional,12.0
0.0,Wami / Ruvu,1,True,VWC,False,handpump,user-group,never pay,good,dry,groundwater,hand pump,non functional,18.0
1000.0,Pangani,1,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,31.0
0.0,Pangani,300,True,Private operator,True,other,commercial,never pay,salty,insufficient,surface,other,functional,12.0
