amount_tsh,basin,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group,age
20.0,Pangani,100.0,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,10.0
1000.0,Lake Nyasa,0.0,True,VWC,True,handpump,user-group,monthly,good,dry,groundwater,hand pump,non functional,10.0
0.0,Wami / Ruvu,1.0,True,VWC,True,other,user-group,never pay,salty,insufficient,groundwater,other,non functional,29.0
0.0,Pangani,50.0,True,VWC,False,submersible,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,12.0
500.0,Lake Tanganyika,94.0,True,Other,True,other,other,on failure,good,enough,groundwater,hand pump,functional,39.0
0.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Wami / Ruvu,430.0,False,VWC,True,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,non functional,21.0
0.0,Internal,594.0,True,Parastatal,True,handpump,parastatal,never pay,good,enough,groundwater,hand pump,functional,14.0
500.0,Rufiji,50.0,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Internal,400.0,False,VWC,False,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,42.0
50.0,Ruvuma / Southern Coast,105.0,False,Private operator,True,submersible,commercial,per bucket,salty,enough,groundwater,other,non functional,10.0
0.0,Ruvuma / Southern Coast,450.0,True,VWC,True,gravity,user-group,on failure,good,dry,surface,communal standpipe,non functional,46.0
1000.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,17.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,functional,11.0
20.0,Wami / Ruvu,1000.0,True,VWC,True,submersible,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,36.0
0.0,Wami / Ruvu,150.0,True,WUG,False,submersible,user-group,never pay,salty,enough,groundwater,communal standpipe,functional,10.0
0.0,Lake Tanganyika,225.0,False,VWC,True,gravity,user-group,unknown,good,enough,surface,communal standpipe,non functional,26.0
50.0,Pangani,150.0,True,VWC,False,submersible,user-group,per bucket,good,insufficient,surface,communal standpipe,functional,14.0
1000.0,Wami / Ruvu,10.0,True,Parastatal,True,motorpump,commercial,monthly,good,insufficient,surface,communal standpipe,functional,10.0
1000.0,Internal,840.0,True,VWC,True,handpump,user-group,annually,good,enough,groundwater,hand pump,functional,10.0
0.0,Rufiji,620.0,True,VWC,False,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,non functional,14.0
0.0,Lake Rukwa,200.0,True,VWC,False,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,non functional,35.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,40.0
500.0,Rufiji,45.0,True,WUA,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,42.0
0.0,Lake Tanganyika,500.0,True,VWC,False,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,functional,12.0
250.0,Lake Tanganyika,805.0,True,Water authority,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,18.0
0.0,Pangani,200.0,True,VWC,True,other,user-group,never pay,salty,insufficient,groundwater,hand pump,functional,14.0
250.0,Lake Tanganyika,320.0,True,Water authority,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,20.0
0.0,Ruvuma / Southern Coast,300.0,True,VWC,True,gravity,parastatal,on failure,good,enough,surface,communal standpipe,functional,37.0
50.0,Rufiji,300.0,True,VWC,False,motorpump,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,48.0
200.0,Rufiji,125.0,True,WUA,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,32.0
1000.0,Lake Tanganyika,1000.0,True,VWC,True,handpump,user-group,monthly,salty,insufficient,groundwater,hand pump,functional,26.0
10.0,Ruvuma / Southern Coast,260.0,False,VWC,False,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,32.0
500.0,Rufiji,30.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Pangani,1.0,False,VWC,True,gravity,user-group,never pay,good,enough,groundwater,other,non functional,48.0
0.0,Rufiji,300.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,14.0
20.0,Internal,310.0,True,VWC,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,17.0
500.0,Rufiji,150.0,True,VWC,True,gravity,user-group,on failure,good,insufficient,surface,communal standpipe,non functional,23.0
10.0,Pangani,60.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
0.0,Pangani,1.0,True,Company,True,submersible,commercial,monthly,good,enough,groundwater,communal standpipe,non functional,16.0
500.0,Internal,183.0,True,WUA,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,9.0
500.0,Wami / Ruvu,70.0,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,14.0
0.0,Lake Victoria,500.0,True,WUG,False,handpump,user-group,other,salty,enough,groundwater,hand pump,functional,15.0
1000.0,Ruvuma / Southern Coast,250.0,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,34.0
200.0,Wami / Ruvu,280.0,True,VWC,True,handpump,user-group,on failure,good,enough,groundwater,hand pump,non functional,16.0
1000.0,Rufiji,75.0,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,34.0
7.0,Pangani,80.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
1000.0,Internal,210.0,True,VWC,True,gravity,user-group,annually,fluoride,insufficient,groundwater,communal standpipe,functional,13.0
1000.0,Rufiji,1.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,19.0
0.0,Wami / Ruvu,560.0,True,VWC,False,handpump,user-group,never pay,good,dry,groundwater,hand pump,non functional,12.0
25.0,Wami / Ruvu,132.0,True,VWC,False,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,10.0
0.0,Pangani,150.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,20.0
1000.0,Lake Nyasa,25.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,13.0
0.0,Ruvuma / Southern Coast,300.0,True,VWC,False,other,user-group,never pay,milky,seasonal,groundwater,other,non functional,12.0
0.0,Internal,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,8.0
0.0,Rufiji,50.0,True,VWC,True,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,36.0
60.0,Rufiji,1.0,True,VWC,True,motorpump,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,15.0
200.0,Pangani,1.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,17.0
500.0,Lake Rukwa,1.0,True,VWC,False,handpump,user-group,annually,good,unknown,groundwater,hand pump,non functional,20.0
10.0,Pangani,20.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
0.0,Pangani,420.0,True,Water authority,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,18.0
200.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,monthly,good,insufficient,groundwater,communal standpipe,non functional,14.0
1000.0,Rufiji,20.0,True,Water Board,False,gravity,user-group,on failure,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Rufiji,1.0,True,Water Board,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,25.0
0.0,Pangani,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,18.0
0.0,Pangani,200.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,42.0
1000.0,Lake Nyasa,63.0,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,10.0
1000.0,Wami / Ruvu,40.0,True,VWC,True,submersible,user-group,monthly,good,insufficient,groundwater,communal standpipe,non functional,39.0
0.0,Pangani,148.0,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,non functional,57.0
0.0,Lake Victoria,250.0,True,VWC,True,handpump,user-group,unknown,good,enough,groundwater,hand pump,non functional,29.0
0.0,Wami / Ruvu,100.0,True,Parastatal,False,handpump,parastatal,never pay,good,enough,groundwater,hand pump,functional,11.0
0.0,Lake Victoria,450.0,False,VWC,False,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,42.0
200.0,Rufiji,15.0,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,16.0
25.0,Lake Tanganyika,250.0,True,VWC,False,handpump,user-group,per bucket,salty,enough,groundwater,hand pump,functional,32.0
0.0,Pangani,150.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,20.0
0.0,Wami / Ruvu,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,46.0
1000.0,Internal,355.0,True,WUG,True,handpump,user-group,annually,good,enough,groundwater,hand pump,functional,23.0
0.0,Wami / Ruvu,120.0,True,VWC,False,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,functional,13.0
0.0,Pangani,200.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,15.0
0.0,Pangani,200.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,other,functional,50.0
6.0,Pangani,20.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
500.0,Internal,325.0,True,WUA,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,non functional,25.0
0.0,Ruvuma / Southern Coast,1.0,False,VWC,False,submersible,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,41.0
0.0,Lake Tanganyika,400.0,True,VWC,False,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,non functional,11.0
5.0,Pangani,360.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,21.0
0.0,Ruvuma / Southern Coast,45.0,False,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,13.0
50.0,Pangani,1000.0,False,VWC,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,non functional,20.0
0.0,Pangani,350.0,True,VWC,False,gravity,user-group,never pay,good,seasonal,groundwater,communal standpipe,non functional,21.0
200.0,Lake Tanganyika,650.0,True,Water authority,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,functional,24.0
0.0,Pangani,210.0,True,WUA,False,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,functional,17.0
20.0,Pangani,100.0,True,VWC,False,other,user-group,per bucket,good,insufficient,groundwater,hand pump,non functional,12.0
6.0,Pangani,20.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Rufiji,250.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,36.0
0.0,Wami / Ruvu,1.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,38.0
0.0,Rufiji,1.0,True,VWC,True,motorpump,user-group,never pay,good,enough,surface,communal standpipe,non functional,48.0
0.0,Rufiji,1.0,True,VWC,True,handpump,user-group,other,good,enough,groundwater,hand pump,functional,10.0
50.0,Rufiji,1.0,True,Trust,True,motorpump,commercial,never pay,good,enough,groundwater,communal standpipe,non functional,13.0
0.0,Lake Victoria,300.0,True,WUG,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,18.0
0.0,Lake Tanganyika,230.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,34.0
500.0,Rufiji,106.0,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
1000.0,Rufiji,0.0,True,VWC,False,handpump,user-group,annually,good,enough,groundwater,hand pump,non functional,20.0
20.0,Pangani,80.0,True,VWC,False,submersible,user-group,per bucket,good,insufficient,surface,communal standpipe,non functional,13.0
50.0,Ruvuma / Southern Coast,900.0,True,VWC,True,submersible,user-group,per bucket,salty,enough,groundwater,communal standpipe,functional,13.0
200.0,Ruvuma / Southern Coast,1.0,True,VWC,False,handpump,user-group,monthly,good,insufficient,groundwater,hand pump,functional,16.0
0.0,Pangani,100.0,True,VWC,False,other,user-group,never pay,salty,insufficient,groundwater,hand pump,non functional,18.0
50.0,Wami / Ruvu,20.0,True,Company,True,submersible,commercial,per bucket,good,enough,surface,communal standpipe,non functional,11.0
50.0,Internal,185.0,True,WUG,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,13.0
0.0,Rufiji,1.0,True,VWC,True,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,16.0
0.0,Rufiji,1.0,True,VWC,True,gravity,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,25.0
0.0,Rufiji,1.0,True,VWC,True,motorpump,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,15.0
0.0,Lake Tanganyika,1.0,False,VWC,False,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,46.0
0.0,Wami / Ruvu,150.0,True,VWC,False,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,non functional,18.0
50.0,Wami / Ruvu,1125.0,True,Parastatal,False,submersible,parastatal,per bucket,good,enough,surface,communal standpipe,functional,30.0
0.0,Ruvuma / Southern Coast,0.0,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,non functional,42.0
0.0,Pangani,300.0,True,VWC,True,submersible,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,8.0
20.0,Wami / Ruvu,40.0,True,WUA,True,submersible,user-group,per bucket,good,enough,surface,communal standpipe,functional,17.0
30.0,Wami / Ruvu,150.0,True,VWC,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,non functional,22.0
50.0,Lake Victoria,250.0,True,VWC,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,non functional,42.0
200.0,Lake Tanganyika,200.0,True,Water authority,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,24.0
0.0,Wami / Ruvu,400.0,True,VWC,True,handpump,user-group,never pay,good,dry,groundwater,hand pump,non functional,24.0
25.0,Pangani,500.0,True,Water Board,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,12.0
25.0,Internal,800.0,False,VWC,False,submersible,user-group,per bucket,good,insufficient,groundwater,communal standpipe,functional,9.0
0.0,Ruvuma / Southern Coast,453.0,False,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,functional,9.0
